Date,Asset name,Series,Value
2004-12-10,GLD,open,0.015323161873552593
2004-12-10,GLD,adjclose,0.014282908274388939
2004-12-13,GLD,adjclose,0.017362258450724033
2004-12-13,GLD,open,0.016894779108279634
2004-12-13,GLD,volume,0.012042586556759435
2004-12-14,GLD,adjclose,0.015003609378901661
2004-12-14,GLD,open,0.0178770180224766
2004-12-14,GLD,volume,0.020551982191776428
2004-12-15,GLD,adjclose,0.017886413796952383
2004-12-15,GLD,volume,0.024839305599086058
2004-12-15,GLD,open,0.020103461200001616
2004-12-16,GLD,adjclose,0.0158553493199714
2004-12-16,GLD,volume,0.03156124678958848
2004-12-16,GLD,open,0.019383162654927233
2004-12-17,GLD,open,0.018990252101243388
2004-12-17,GLD,volume,0.016794156061567166
2004-12-17,GLD,adjclose,0.01919675217631811
2004-12-20,GLD,volume,0.017358953157140887
2004-12-20,GLD,open,0.021609605832452305
2004-12-20,GLD,adjclose,0.02017953095394498
2004-12-21,GLD,volume,0.011275617773565571
2004-12-21,GLD,open,0.020299928966847847
2004-12-21,GLD,adjclose,0.019393322927705015
2004-12-22,GLD,volume,0.02552818690505098
2004-12-22,GLD,adjclose,0.0180829595552367
2004-12-22,GLD,open,0.020758312122808098
2004-12-23,GLD,open,0.020561844355961922
2004-12-23,GLD,adjclose,0.01972090752254646
2004-12-23,GLD,volume,0.0034283611577912584
2004-12-27,GLD,adjclose,0.02109677781674202
2004-12-27,GLD,open,0.021347665463329668
2004-12-27,GLD,volume,0.02486176911993274
2004-12-28,GLD,volume,0.004855329577290022
2004-12-28,GLD,adjclose,0.020376076712229296
2004-12-28,GLD,open,0.02219893419296537
2004-12-29,GLD,open,0.018924754518958475
2004-12-29,GLD,adjclose,0.015724310483414328
2004-12-29,GLD,volume,0.05683163805063706
2004-12-30,GLD,open,0.016174455583196745
2004-12-30,GLD,volume,0.010379216322636062
2004-12-30,GLD,adjclose,0.016838128097598215
2004-12-31,GLD,volume,0.0022709549884526808
2004-12-31,GLD,adjclose,0.016641557346211366
2004-12-31,GLD,open,0.01846637136299817
2005-01-03,GLD,open,0.012769305724628588
2005-01-03,GLD,adjclose,0.011531167685997823
2005-01-03,GLD,volume,0.047399098677968314
2005-01-04,GLD,adjclose,0.009696673960403746
2005-01-04,GLD,open,0.011590599043585392
2005-01-04,GLD,volume,0.033561569836412085
2005-01-05,GLD,open,0.011263186072186404
2005-01-05,GLD,adjclose,0.009238025535902694
2005-01-05,GLD,volume,0.018337720851174896
2005-01-06,GLD,open,0.009495126050621694
2005-01-06,GLD,volume,0.023930067850529875
2005-01-06,GLD,adjclose,0.0058311157578286865
2005-01-07,GLD,open,0.006941269901697689
2005-01-07,GLD,adjclose,0.0038000512808477604
2005-01-07,GLD,volume,0.04464250376263974
2005-01-10,GLD,volume,0.0075573702277052235
2005-01-10,GLD,open,0.006286443958899712
2005-01-10,GLD,adjclose,0.004520752385360427
2005-01-11,GLD,open,0.007727066029056928
2005-01-11,GLD,adjclose,0.006224207274397431
2005-01-11,GLD,volume,0.012707934650408781
2005-01-12,GLD,adjclose,0.008779402104504175
2005-01-12,GLD,volume,0.015175712869137154
2005-01-12,GLD,open,0.009757066419744276
2005-01-13,GLD,adjclose,0.008779402104504175
2005-01-13,GLD,volume,0.004268068960869616
2005-01-13,GLD,open,0.008905772710100124
2005-01-14,GLD,volume,0.010087190551629193
2005-01-14,GLD,open,0.007596095844495665
2005-01-14,GLD,adjclose,0.006944908378910097
2005-01-18,GLD,open,0.007792563611341841
2005-01-18,GLD,volume,0.0037171778543914585
2005-01-18,GLD,adjclose,0.006944908378910097
2005-01-19,GLD,adjclose,0.006551791869238877
2005-01-19,GLD,open,0.010608360129388428
2005-01-19,GLD,volume,0.013473833742133757
2005-01-20,GLD,open,0.007137712688535358
2005-01-20,GLD,volume,0.010235877665804851
2005-01-20,GLD,adjclose,0.006486284947511578
2005-01-21,GLD,open,0.008447389554139817
2005-01-21,GLD,volume,0.006102589830015329
2005-01-21,GLD,adjclose,0.009696673960403746
2005-01-24,GLD,adjclose,0.009893219718688118
2005-01-24,GLD,volume,0.021132824659383497
2005-01-24,GLD,open,0.011197713469909998
2005-01-25,GLD,open,0.009822539022020682
2005-01-25,GLD,adjclose,0.006420778025784335
2005-01-25,GLD,volume,0.010838113962789712
2005-01-26,GLD,adjclose,0.009369064372459768
2005-01-26,GLD,volume,0.0023800635182794233
2005-01-26,GLD,open,0.010215449575704583
2005-01-27,GLD,volume,0.0026945528101329735
2005-01-27,GLD,open,0.009495126050621694
2005-01-27,GLD,adjclose,0.008910440941061248
2005-01-28,GLD,volume,0.008876299808846135
2005-01-28,GLD,open,0.011001245703063822
2005-01-28,GLD,adjclose,0.009369064372459768
2005-01-31,GLD,volume,0.014687933559323485
2005-01-31,GLD,adjclose,0.006289739189227206
2005-01-31,GLD,open,0.007727066029056928
2005-02-01,GLD,adjclose,0.005503506169884764
2005-02-01,GLD,open,0.006941269901697689
2005-02-01,GLD,volume,0.008232345544574578
2005-02-02,GLD,open,0.007792563611341841
2005-02-02,GLD,volume,0.006816074039764711
2005-02-02,GLD,adjclose,0.005896622679555985
2005-02-03,GLD,open,0.0034706474408530696
2005-02-03,GLD,adjclose,0.002751765581493648
2005-02-03,GLD,volume,0.022753407234751284
2005-02-04,GLD,volume,0.016046441724813315
2005-02-04,GLD,open,0.0036670902276907946
2005-02-04,GLD,adjclose,0.00137589528729809
2005-02-07,GLD,open,0.0034051498585681572
2005-02-07,GLD,adjclose,6.553191482977505e-05
2005-02-07,GLD,volume,0.015346863504159496
2005-02-08,GLD,adjclose,0.0
2005-02-08,GLD,volume,0.010456234108396115
2005-02-08,GLD,open,0.001047736496481877
2005-02-09,GLD,volume,0.0337872747363478
2005-02-09,GLD,adjclose,0.00032760958794392225
2005-02-09,GLD,open,0.0
2005-02-10,GLD,open,0.003274179674006894
2005-02-10,GLD,volume,0.07974763838865956
2005-02-10,GLD,adjclose,0.0032103890128921675
2005-02-11,GLD,adjclose,0.005372492326430167
2005-02-11,GLD,open,0.00563159303609323
2005-02-11,GLD,volume,0.01687117384732722
2005-02-14,GLD,volume,0.021741479105181694
2005-02-14,GLD,open,0.009102215496937793
2005-02-14,GLD,adjclose,0.008451817509662729
2005-02-15,GLD,volume,0.013270592363044726
2005-02-15,GLD,adjclose,0.008648388261049633
2005-02-15,GLD,open,0.00897127029238498
2005-02-16,GLD,adjclose,0.008255271751378412
2005-02-16,GLD,open,0.008447389554139817
2005-02-16,GLD,volume,0.01605713863950221
2005-02-17,GLD,adjclose,0.00963114204557397
2005-02-17,GLD,open,0.009757066419744276
2005-02-17,GLD,volume,0.029254991982662445
2005-02-18,GLD,volume,0.005818051899290688
2005-02-18,GLD,adjclose,0.009762180882131044
2005-02-18,GLD,open,0.011001245703063822
2005-02-22,GLD,volume,0.03272293172480262
2005-02-22,GLD,open,0.015454132058113912
2005-02-22,GLD,adjclose,0.015134648215458735
2005-02-23,GLD,adjclose,0.014151869437831865
2005-02-23,GLD,volume,0.013003169495822321
2005-02-23,GLD,open,0.01479930611531588
2005-02-24,GLD,open,0.016043485398635482
2005-02-24,GLD,adjclose,0.013562232162978805
2005-02-24,GLD,volume,0.009627223220006654
2005-02-25,GLD,open,0.015585102242675175
2005-02-25,GLD,volume,0.008352150989090217
2005-02-25,GLD,adjclose,0.014676024784060215
2005-02-28,GLD,open,0.01735316226423994
2005-02-28,GLD,volume,0.0046638548043587795
2005-02-28,GLD,adjclose,0.014872570542344532
2005-03-01,GLD,volume,0.03130238145411719
2005-03-01,GLD,open,0.014864778717592286
2005-03-01,GLD,adjclose,0.012841531058466138
2005-03-02,GLD,open,0.013948012405671728
2005-03-02,GLD,volume,0.0092924097902442
2005-03-02,GLD,adjclose,0.013038076816750455
2005-03-03,GLD,open,0.013293186462873752
2005-03-03,GLD,volume,0.017171757150085204
2005-03-03,GLD,adjclose,0.011203583091156377
2005-03-04,GLD,open,0.014930276299877199
2005-03-04,GLD,adjclose,0.01388981675782025
2005-03-04,GLD,volume,0.0063721520801755145
2005-03-07,GLD,adjclose,0.014479479025775843
2005-03-07,GLD,volume,0.01038456477998051
2005-03-07,GLD,open,0.014995748902153605
2005-03-08,GLD,adjclose,0.018148466476963998
2005-03-08,GLD,volume,0.025197652241164083
2005-03-08,GLD,open,0.01754960505107761
2005-03-09,GLD,adjclose,0.0180829595552367
2005-03-09,GLD,open,0.01912122228580465
2005-03-09,GLD,volume,0.028942642073746673
2005-03-10,GLD,volume,0.018673603972406243
2005-03-10,GLD,open,0.02043089915140911
2005-03-10,GLD,adjclose,0.01926228409114794
2005-03-11,GLD,volume,0.02503398944642397
2005-03-11,GLD,adjclose,0.020769193221900573
2005-03-11,GLD,open,0.021478635647890987
2005-03-14,GLD,adjclose,0.018148466476963998
2005-03-14,GLD,open,0.021151197696483492
2005-03-14,GLD,volume,0.005854421409232934
2005-03-15,GLD,volume,0.010008033382931361
2005-03-15,GLD,open,0.020954754909645823
2005-03-15,GLD,adjclose,0.018345037228350902
2005-03-16,GLD,volume,0.020366925567658522
2005-03-16,GLD,open,0.021347665463329668
2005-03-16,GLD,adjclose,0.019982985195660607
2005-03-17,GLD,open,0.01925219247036597
2005-03-17,GLD,adjclose,0.01677259618276844
2005-03-17,GLD,volume,0.012899409423340025
2005-03-18,GLD,volume,0.009500999626677678
2005-03-18,GLD,adjclose,0.01723121961416696
2005-03-18,GLD,open,0.016894779108279634
2005-03-21,GLD,adjclose,0.011989791117396342
2005-03-21,GLD,open,0.014275425377070716
2005-03-21,GLD,volume,0.0373867865291614
2005-03-22,GLD,open,0.014275425377070716
2005-03-22,GLD,volume,0.024497004329041377
2005-03-22,GLD,adjclose,0.009107011692448153
2005-03-23,GLD,adjclose,0.007600077568592989
2005-03-23,GLD,open,0.010280922177980933
2005-03-23,GLD,volume,0.024595415944179223
2005-03-24,GLD,adjclose,0.007403531810308617
2005-03-24,GLD,open,0.009691568837459363
2005-03-24,GLD,volume,0.012269361148164034
2005-03-28,GLD,adjclose,0.008386310587935486
2005-03-28,GLD,volume,0.0028004522655530463
2005-03-28,GLD,open,0.009364155866060375
2005-03-29,GLD,adjclose,0.00851734942449256
2005-03-29,GLD,open,0.010346419760265846
2005-03-29,GLD,volume,0.009397239554195384
2005-03-30,GLD,volume,0.010750399262340763
2005-03-30,GLD,open,0.010608360129388428
2005-03-30,GLD,adjclose,0.008844934019334005
2005-03-31,GLD,volume,0.01116650924373883
2005-03-31,GLD,open,0.0120489821995457
2005-03-31,GLD,adjclose,0.010220804313529563
2005-04-01,GLD,volume,0.022775870755597966
2005-04-01,GLD,open,0.010280922177980933
2005-04-01,GLD,adjclose,0.008910440941061248
2005-04-04,GLD,adjclose,0.007469063725138447
2005-04-04,GLD,open,0.009167713079222706
2005-04-04,GLD,volume,0.01683480433738497
2005-04-05,GLD,open,0.00956062363290655
2005-04-05,GLD,volume,0.006083335383575316
2005-04-05,GLD,adjclose,0.007796648319979893
2005-04-06,GLD,open,0.00956062363290655
2005-04-06,GLD,adjclose,0.008975972855891079
2005-04-06,GLD,volume,0.014100672942903078
2005-04-07,GLD,open,0.011394156256747723
2005-04-07,GLD,adjclose,0.008582856346219803
2005-04-07,GLD,volume,0.02710277274725651
2005-04-08,GLD,volume,0.007303853349578381
2005-04-08,GLD,open,0.009495126050621694
2005-04-08,GLD,adjclose,0.009369064372459768
2005-04-11,GLD,adjclose,0.009958726640415416
2005-04-11,GLD,volume,0.002083758981396996
2005-04-11,GLD,open,0.01185253941270803
2005-04-12,GLD,volume,0.019034089997422045
2005-04-12,GLD,open,0.010935773100787416
2005-04-12,GLD,adjclose,0.010351843150086637
2005-04-13,GLD,volume,0.0006920903803715891
2005-04-13,GLD,open,0.01132865867446281
2005-04-13,GLD,adjclose,0.010744959659757858
2005-04-14,GLD,volume,0.035946981812035955
2005-04-14,GLD,open,0.009298683263783969
2005-04-14,GLD,adjclose,0.006879401457182854
2005-04-15,GLD,adjclose,0.007469063725138447
2005-04-15,GLD,open,0.008840300107823718
2005-04-15,GLD,volume,0.015957657332895475
2005-04-18,GLD,volume,0.0063165281237932535
2005-04-18,GLD,adjclose,0.009369064372459768
2005-04-18,GLD,open,0.009953509206581945
2005-04-19,GLD,adjclose,0.013234622575034827
2005-04-19,GLD,open,0.011525126441308986
2005-04-19,GLD,volume,0.030230550602289782
2005-04-20,GLD,volume,0.009935294363046866
2005-04-20,GLD,adjclose,0.014020855594377324
2005-04-20,GLD,open,0.014275425377070716
2005-04-21,GLD,adjclose,0.012644960307079234
2005-04-21,GLD,open,0.01565057484495158
2005-04-21,GLD,volume,0.01317111105643799
2005-04-22,GLD,open,0.015912515214074163
2005-04-22,GLD,volume,0.00908916841115517
2005-04-22,GLD,adjclose,0.013955323679547493
2005-04-25,GLD,open,0.015192191688991274
2005-04-25,GLD,volume,0.006279088922382117
2005-04-25,GLD,adjclose,0.014282908274388939
2005-04-26,GLD,open,0.017418634866516347
2005-04-26,GLD,volume,0.012965730294411183
2005-04-26,GLD,adjclose,0.015593271646857254
2005-04-27,GLD,open,0.01637089837003447
2005-04-27,GLD,volume,0.026134701967911397
2005-04-27,GLD,adjclose,0.012710492221909009
2005-04-28,GLD,volume,0.020762711411147685
2005-04-28,GLD,open,0.013948012405671728
2005-04-28,GLD,adjclose,0.01140012884944075
2005-04-29,GLD,adjclose,0.013693246006433346
2005-04-29,GLD,open,0.014078982590233047
2005-04-29,GLD,volume,0.03655563625783416
2005-05-02,GLD,volume,0.014848387279656929
2005-05-02,GLD,open,0.013751569618834059
2005-05-02,GLD,adjclose,0.010613920823200784
2005-05-03,GLD,volume,0.01015565080563813
2005-05-03,GLD,adjclose,0.009827687803858287
2005-05-03,GLD,open,0.011263186072186404
2005-05-04,GLD,volume,0.003083920504808798
2005-05-04,GLD,adjclose,0.010744959659757858
2005-05-04,GLD,open,0.0120489821995457
2005-05-05,GLD,adjclose,0.010810466581485156
2005-05-05,GLD,volume,0.0
2005-05-05,GLD,open,0.01263833554006727
2005-05-06,GLD,open,0.009167713079222706
2005-05-06,GLD,adjclose,0.008255271751378412
2005-05-06,GLD,volume,0.03640587945218961
2005-05-09,GLD,open,0.009888036604305595
2005-05-09,GLD,adjclose,0.008451817509662729
2005-05-09,GLD,volume,0.003002623953173186
2005-05-10,GLD,adjclose,0.009041479777618322
2005-05-10,GLD,open,0.011001245703063822
2005-05-10,GLD,volume,0.0015157528114166032
2005-05-11,GLD,adjclose,0.009369064372459768
2005-05-11,GLD,volume,0.0047633361109655145
2005-05-11,GLD,open,0.009953509206581945
2005-05-12,GLD,volume,0.016680768765864863
2005-05-12,GLD,open,0.009036742894661387
2005-05-12,GLD,adjclose,0.005896622679555985
2005-05-13,GLD,volume,0.005169818869143573
2005-05-13,GLD,adjclose,0.004520752385360427
2005-05-13,GLD,open,0.007137712688535358
2005-05-16,GLD,open,0.004845796908733935
2005-05-16,GLD,adjclose,0.004062128953961908
2005-05-16,GLD,volume,0.005938927035275215
2005-05-17,GLD,adjclose,0.003931090117404834
2005-05-17,GLD,open,0.006024503589777075
2005-05-17,GLD,volume,0.0060063175978152614
2005-05-18,GLD,adjclose,0.0051759215750433185
2005-05-18,GLD,open,0.006286443958899712
2005-05-18,GLD,volume,0.020193635549698403
2005-05-19,GLD,volume,0.0031117324829999285
2005-05-19,GLD,open,0.006351916561176063
2005-05-19,GLD,adjclose,0.004717298143644799
2005-05-20,GLD,volume,0.006562557161637868
2005-05-20,GLD,adjclose,0.002555219823209276
2005-05-20,GLD,open,0.004780299326449022
2005-05-23,GLD,volume,0.05008937272222573
2005-05-23,GLD,adjclose,0.002358649071822372
2005-05-23,GLD,open,0.004321916170488771
2005-05-24,GLD,adjclose,0.0030793501763350384
2005-05-24,GLD,volume,0.014604497624750095
2005-05-24,GLD,open,0.005238707462417835
2005-05-25,GLD,volume,0.013005308878760098
2005-05-25,GLD,adjclose,0.003996597039132077
2005-05-25,GLD,open,0.0049767670932952535
2005-05-26,GLD,adjclose,0.002817272503220891
2005-05-26,GLD,open,0.004583856539611353
2005-05-26,GLD,volume,0.00023747150609349735
2005-05-27,GLD,adjclose,0.004062128953961908
2005-05-27,GLD,open,0.005107737277856517
2005-05-27,GLD,volume,0.022830425020511337
2005-05-31,GLD,open,0.0020300003906873476
2005-05-31,GLD,adjclose,0.002555219823209276
2005-05-31,GLD,volume,0.030802835538145737
2005-06-01,GLD,open,0.002488383546647599
2005-06-01,GLD,adjclose,0.0017689868038667789
2005-06-01,GLD,volume,0.01570948891211308
2005-06-02,GLD,adjclose,0.005503506169884764
2005-06-02,GLD,volume,0.05811954657918017
2005-06-02,GLD,open,0.005828035822930899
2005-06-03,GLD,open,0.00851288713642473
2005-06-03,GLD,adjclose,0.005962129601283284
2005-06-03,GLD,volume,0.03242662718792019
2005-06-06,GLD,adjclose,0.00799319407826421
2005-06-06,GLD,volume,0.02301441195316035
2005-06-06,GLD,open,0.010019006788866858
2005-06-07,GLD,open,0.009495126050621694
2005-06-07,GLD,adjclose,0.007338024888581374
2005-06-07,GLD,volume,0.003120290014751046
2005-06-08,GLD,volume,0.003981391647207197
2005-06-08,GLD,open,0.009298683263783969
2005-06-08,GLD,adjclose,0.007075947215467171
2005-06-09,GLD,adjclose,0.006617323784068652
2005-06-09,GLD,open,0.00792353379590316
2005-06-09,GLD,volume,0.004015621774211664
2005-06-10,GLD,volume,0.01453389798780338
2005-06-10,GLD,open,0.00798900639817951
2005-06-10,GLD,adjclose,0.008910440941061248
2005-06-13,GLD,adjclose,0.009958726640415416
2005-06-13,GLD,volume,0.02152540142846599
2005-06-13,GLD,open,0.011721569228146711
2005-06-14,GLD,open,0.010673832731664834
2005-06-14,GLD,adjclose,0.008779402104504175
2005-06-14,GLD,volume,0.005414778215519297
2005-06-15,GLD,open,0.010870275518502559
2005-06-15,GLD,volume,0.021309323751750285
2005-06-15,GLD,adjclose,0.009696673960403746
2005-06-16,GLD,open,0.014864778717592286
2005-06-16,GLD,volume,0.015937333194986573
2005-06-16,GLD,adjclose,0.014413947110946013
2005-06-17,GLD,adjclose,0.015527764725129956
2005-06-17,GLD,volume,0.016015420672215515
2005-06-17,GLD,open,0.018007988207037917
2005-06-20,GLD,volume,0.011920641729306016
2005-06-20,GLD,open,0.01905572470351974
2005-06-20,GLD,adjclose,0.015724310483414328
2005-06-21,GLD,volume,0.0037792199595870564
2005-06-21,GLD,open,0.016698336321441964
2005-06-21,GLD,adjclose,0.01670708926104114
2005-06-22,GLD,adjclose,0.01611742699308555
2005-06-22,GLD,open,0.017222192079678622
2005-06-22,GLD,volume,0.010046542275811388
2005-06-23,GLD,adjclose,0.0180829595552367
2005-06-23,GLD,volume,0.013449230838349294
2005-06-23,GLD,open,0.018400898760721762
2005-06-24,GLD,open,0.019186694888081057
2005-06-24,GLD,volume,0.0016494642450278064
2005-06-24,GLD,adjclose,0.01729675152899679
2005-06-27,GLD,open,0.018793809314405663
2005-06-27,GLD,volume,0.007458958612567377
2005-06-27,GLD,adjclose,0.017362258450724033
2005-06-28,GLD,volume,0.01044339781076944
2005-06-28,GLD,open,0.017091221895117303
2005-06-28,GLD,adjclose,0.01434844018921877
2005-06-29,GLD,volume,0.009418633383573176
2005-06-29,GLD,adjclose,0.015527764725129956
2005-06-29,GLD,open,0.01610898298092034
2005-06-30,GLD,open,0.017025749292840953
2005-06-30,GLD,volume,0.008217369864010124
2005-06-30,GLD,adjclose,0.014282908274388939
2005-07-01,GLD,open,0.015519629640398769
2005-07-01,GLD,volume,0.015358630110317283
2005-07-01,GLD,adjclose,0.009434596287289598
2005-07-05,GLD,volume,0.024211396706847847
2005-07-05,GLD,adjclose,0.00668283070579595
2005-07-05,GLD,open,0.008578359738701136
2005-07-06,GLD,volume,0.010004824308524693
2005-07-06,GLD,adjclose,0.006486284947511578
2005-07-06,GLD,open,0.008709329923262399
2005-07-07,GLD,open,0.009429653448345288
2005-07-07,GLD,volume,0.04306470884602755
2005-07-07,GLD,adjclose,0.007206986052024245
2005-07-08,GLD,open,0.008447389554139817
2005-07-08,GLD,volume,0.005400872226423733
2005-07-08,GLD,adjclose,0.006551791869238877
2005-07-11,GLD,volume,0.02068355424244985
2005-07-11,GLD,open,0.00851288713642473
2005-07-11,GLD,adjclose,0.008386310587935486
2005-07-12,GLD,adjclose,0.009041479777618322
2005-07-12,GLD,volume,0.01021448383642706
2005-07-12,GLD,open,0.010346419760265846
2005-07-13,GLD,volume,0.007081357524049339
2005-07-13,GLD,adjclose,0.0071414541371944695
2005-07-13,GLD,open,0.008643832340977486
2005-07-14,GLD,volume,0.01415522720781645
2005-07-14,GLD,adjclose,0.004193167790518981
2005-07-14,GLD,open,0.00851288713642473
2005-07-15,GLD,adjclose,0.0051759215750433185
2005-07-15,GLD,volume,0.008402426488128029
2005-07-15,GLD,open,0.004780299326449022
2005-07-18,GLD,adjclose,0.004913843901929116
2005-07-18,GLD,volume,0.0068150043482958205
2005-07-18,GLD,open,0.006089976192053481
2005-07-19,GLD,open,0.0055661204338168235
2005-07-19,GLD,volume,0.008699800716479345
2005-07-19,GLD,adjclose,0.004127635875689206
2005-07-20,GLD,adjclose,0.006158700352670132
2005-07-20,GLD,open,0.00739965305765794
2005-07-20,GLD,volume,0.02083224135662551
2005-07-21,GLD,volume,0.01559610161641078
2005-07-21,GLD,open,0.009167713079222706
2005-07-21,GLD,adjclose,0.007862155241707136
2005-07-22,GLD,adjclose,0.007796648319979893
2005-07-22,GLD,volume,0.0033588312123134325
2005-07-22,GLD,open,0.009298683263783969
2005-07-25,GLD,adjclose,0.008189739836548582
2005-07-25,GLD,volume,0.01928439780114222
2005-07-25,GLD,open,0.009364155866060375
2005-07-26,GLD,adjclose,0.006486284947511578
2005-07-26,GLD,volume,0.003398409796662349
2005-07-26,GLD,open,0.008185449185017235
2005-07-27,GLD,open,0.008316419369578498
2005-07-27,GLD,adjclose,0.0077311164051500625
2005-07-27,GLD,volume,0.013278080203326955
2005-07-28,GLD,volume,0.03587745186655813
2005-07-28,GLD,adjclose,0.009762180882131044
2005-07-28,GLD,open,0.009364155866060375
2005-07-29,GLD,adjclose,0.010220804313529563
2005-07-29,GLD,volume,0.009261388737646401
2005-07-29,GLD,open,0.011787066810431623
2005-08-01,GLD,volume,0.012564595993577574
2005-08-01,GLD,adjclose,0.01225186879051049
2005-08-01,GLD,open,0.01342415664743507
2005-08-02,GLD,volume,0.004068036656187256
2005-08-02,GLD,adjclose,0.012317375712237788
2005-08-02,GLD,open,0.013358659065150158
2005-08-03,GLD,volume,0.01312083555740018
2005-08-03,GLD,adjclose,0.014872570542344532
2005-08-03,GLD,open,0.015388659455837506
2005-08-04,GLD,adjclose,0.0158553493199714
2005-08-04,GLD,volume,0.005865118323921831
2005-08-04,GLD,open,0.01735316226423994
2005-08-05,GLD,volume,0.008357499446434664
2005-08-05,GLD,adjclose,0.015331193973743051
2005-08-05,GLD,open,0.01754960505107761
2005-08-08,GLD,volume,0.008442005072476945
2005-08-08,GLD,adjclose,0.013693246006433346
2005-08-08,GLD,open,0.016305425767758064
2005-08-09,GLD,open,0.014668335930754617
2005-08-09,GLD,volume,0.010552506340596181
2005-08-09,GLD,adjclose,0.013627739084706103
2005-08-10,GLD,volume,0.004024179305962782
2005-08-10,GLD,adjclose,0.01565880356168703
2005-08-10,GLD,open,0.016174455583196745
2005-08-11,GLD,open,0.018793809314405663
2005-08-11,GLD,adjclose,0.020900232058457646
2005-08-11,GLD,volume,0.019969000341231582
2005-08-12,GLD,open,0.022657342328934127
2005-08-12,GLD,adjclose,0.021162309731571793
2005-08-12,GLD,volume,0.02256193246182004
2005-08-15,GLD,open,0.020692814540523186
2005-08-15,GLD,adjclose,0.01880366065974942
2005-08-15,GLD,volume,0.012891921583057799
2005-08-16,GLD,adjclose,0.021555401248140538
2005-08-16,GLD,open,0.01984154581088754
2005-08-16,GLD,volume,0.01672248673315156
2005-08-17,GLD,volume,0.01787454444514569
2005-08-17,GLD,adjclose,0.017362258450724033
2005-08-17,GLD,open,0.021151197696483492
2005-08-18,GLD,open,0.01905572470351974
2005-08-18,GLD,adjclose,0.016838128097598215
2005-08-18,GLD,volume,0.008281551352143502
2005-08-19,GLD,open,0.01794251560476151
2005-08-19,GLD,volume,0.005268230484281419
2005-08-19,GLD,adjclose,0.015331193973743051
2005-08-22,GLD,open,0.018400898760721762
2005-08-22,GLD,adjclose,0.015986388156528475
2005-08-22,GLD,volume,0.005967808704935235
2005-08-23,GLD,open,0.018400898760721762
2005-08-23,GLD,volume,0.0030849901962776882
2005-08-23,GLD,adjclose,0.01637947967309722
2005-08-24,GLD,adjclose,0.015265687052015808
2005-08-24,GLD,open,0.01905572470351974
2005-08-24,GLD,volume,0.006150725946115362
2005-08-25,GLD,open,0.0178770180224766
2005-08-25,GLD,volume,0.014262196354705414
2005-08-25,GLD,adjclose,0.016182933914812847
2005-08-26,GLD,open,0.018007988207037917
2005-08-26,GLD,volume,0.010508648990371707
2005-08-26,GLD,adjclose,0.015396725888572882
2005-08-29,GLD,adjclose,0.015134648215458735
2005-08-29,GLD,open,0.018204455973884093
2005-08-29,GLD,volume,0.013544433379080472
2005-08-30,GLD,adjclose,0.011465635771168048
2005-08-30,GLD,open,0.01263833554006727
2005-08-30,GLD,volume,0.0201219662212828
2005-08-31,GLD,adjclose,0.014020855594377324
2005-08-31,GLD,open,0.013555101851987827
2005-08-31,GLD,volume,0.022433569485553286
2005-09-01,GLD,adjclose,0.019393322927705015
2005-09-01,GLD,volume,0.023357782914673924
2005-09-01,GLD,open,0.018990252101243388
